Id,Action
1,0.11180586980370438
2,0.633856744933917
3,0.9812863094272363
4,0.4906692601698832
5,0.9561432011441056
6,0.9793821168954852
7,0.879704296206311
8,0.9697709943149658
9,0.04473303099028024
10,0.7307461632383434
11,0.9321457674607382
12,0.44586771484060017
13,0.4215127894942943
14,0.13158370449744713
15,0.6624205314528155
16,0.7555640488212405
17,0.37036689008210544
18,0.31759323865725086
19,0.764878967700259
20,0.8362104977619973
21,0.9944383721898136
22,0.4182863494546564
23,0.35508539424695956
24,0.6110173141256402
25,0.5120871082330316
26,0.7372300273305843
27,0.4557988940558904
28,0.10326994587918008
29,0.8339317701641955
30,0.3512172049599778
31,0.5879846789551143
32,0.6479337466737742
33,0.7013427538434974
34,0.7052656690366195
35,0.48721935807173805
36,0.8032443956248405
37,0.5782175207898723
38,0.8989511226117507
39,0.29257663307316745
40,0.2677509907842121
41,0.341119906812582
42,0.9659995776052372
43,0.658131455731228
44,0.6442626953045996
45,0.6568721372280893
46,0.5679425508947643
47,0.9872613362464527
48,0.45607713762665725
49,0.9640636999077827
50,0.7985639834169229
51,0.8474621903166557
52,0.6972539523913763
53,0.6956126947446422
54,0.7638897161571447
55,0.35640716514886206
56,0.35101157314099923
57,0.592387254840993
58,0.9731495784614168
59,0.6547283147671515
60,0.8374676028993324
61,0.9774355079749624
62,0.8303404553347504
63,0.5544350887045856
64,0.8659006646901932
65,0.9633013964913181
66,0.9243702167128214
67,0.41652076661655424
68,0.8194073649021292
69,0.6145577769862179
70,0.1419399198683198
71,0.529024836030502
72,0.8076415091421827
73,0.6070133903507565
74,0.8578267783273654
75,0.731896993000237
76,0.8570362856783404
77,0.9323627858005697
78,0.455644583808378
79,0.4693656198611723
80,0.9810064430776583
81,0.9192580588612443
82,0.8407944748629362
83,0.8808661886290039
84,0.872193842893191
85,0.7075173004547483
86,0.4304753366605568
87,0.5314722857588484
88,0.9719949711296555
89,0.8578934386226651
90,0.5193103621643194
91,0.7483822389005563
92,0.4331017121211228
93,0.9908081677861981
94,0.4213438692607275
95,0.9799498087093111
96,0.5387874897576604
97,0.24850210266009978
98,0.7571702445434667
99,0.9166467543334031
100,0.8724169938920328
101,0.6567672015371026
102,0.08983428670019908
103,0.713891806795292
104,0.28332265486825375
105,0.31970606788620465
106,0.8933771088898574
107,0.9385120021228737
108,0.4335893022193445
109,0.764079074726985
110,0.7858918198735104
111,0.41731323253072045
112,0.5728553814853227
113,0.7827816318312594
114,0.9793040607195136
115,0.619370167016924
116,0.5025250746992089
117,0.6749045499048342
118,0.9326351623620431
119,0.9973118828924834
120,0.8787712456352175
121,0.9240260553577223
122,0.8259304419403939
123,0.3291168784851609
124,0.7654986377590637
125,0.9874603192307759
126,0.3372436282617167
127,0.07341181473162903
128,0.4444338225691813
129,0.3280094370382907
130,0.5163545693498591
131,0.9330342502875092
132,0.6167142795224668
133,0.7163409371473746
134,0.21884578981664723
135,0.97778639861052
136,0.31398509565182753
137,0.7622084690523665
138,0.6868206544431508
139,0.2626592722507573
140,0.7785718385201975
141,0.9794973420544356
142,0.38205374688834487
143,0.8448760489836104
144,0.790079603901453
145,0.9896674744009452
146,0.26153258369022
147,0.05767919493903502
148,0.5674554144420376
